-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368,408,368,408,367,407,367,368,407,368,407,408,360,445,446,485,486,525,525,525,526,565,565,565,565,565,565,524,484,486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,484,404,367,367,408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,408,408,407,368,407,367,367,367,407,408,367,407,367,367,367,406,485,486,525,526,565,565,565,566,370,-1,-1,-1,-1,-1,564,524,526,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,524,444,361,407,407,407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368,368,408,368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,408,407,407,408,408,368,367,368,367,367,408,360,445,445,445,446,525,526,565,566,370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,564,566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,564,484,404,368,368,407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,368,407,408,407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,408,368,-1,-1,-1,-1,-1,-1,-1,-1,-1,367,367,367,367,368,367,368,408,367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368,407,367,367,408,368,407,367,408,368,407,408,408,360,446,485,485,485,486,565,566,370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,524,404,408,368,408,367,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,367,408,408,368,367,368,368,-1,-1,-1,-1,-1,-1,-1,368,367,368,408,407,407,408,407,-1,-1,367,367,368,408,407,368,407,407,408,407,408,408,367,407,368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367,368,408,367,407,408,368,367,407,408,360,445,445,445,446,486,525,525,525,526,370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,564,444,445,445,361,367,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,408,408,368,368,368,367,367,408,-1,-1,368,407,367,368,368,408,367,407,368,368,407,407,407,368,408,368,407,408,408,368,408,408,408,367,408,368,408,408,367,407,368,368,367,-1,-1,-1,-1,-1,-1,-1,-1,368,368,408,407,368,408,407,408,367,408,406,485,485,485,486,526,565,565,565,566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,484,485,485,444,361,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,367,367,367,408,407,407,408,368,407,367,407,407,368,408,408,368,367,407,407,368,407,408,407,408,368,407,368,368,407,368,408,407,368,367,368,407,408,408,407,408,367,407,407,367,367,367,-1,-1,-1,-1,-1,-1,368,407,368,368,408,408,367,408,408,408,406,525,525,525,526,566,370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,524,525,525,484,404,368,408,-1,-1,-1,-1,-1,-1,-1
-1,368,408,368,408,367,367,368,407,408,368,367,367,367,407,407,367,367,360,445,445,445,445,361,407,408,408,367,367,368,408,367,367,408,367,407,408,408,407,407,408,368,367,368,367,367,407,368,407,408,368,407,367,407,408,408,367,407,408,367,407,360,445,446,565,565,565,566,370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,564,565,565,524,444,361,368,408,-1,-1,-1,-1,-1,-1
-1,408,368,408,368,368,408,367,407,408,407,407,367,408,408,360,445,445,446,485,485,485,485,444,445,361,408,367,408,367,368,367,367,408,367,368,407,367,367,408,367,368,408,368,407,367,368,367,367,408,367,407,407,368,408,408,360,445,445,445,445,446,485,486,370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,564,484,404,367,368,-1,-1,-1,-1,-1,-1
408,367,368,407,367,367,408,408,407,368,408,408,367,408,368,406,485,485,486,525,525,525,525,484,485,404,360,445,445,445,445,361,407,407,408,368,407,407,408,407,368,368,408,368,407,368,368,408,368,368,407,407,408,368,408,368,406,485,485,485,485,486,525,526,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,524,404,407,408,-1,-1,-1,-1,-1,-1
407,367,368,367,367,367,367,367,407,367,408,407,367,367,367,406,525,525,526,565,565,565,565,524,525,444,446,485,485,485,485,444,445,445,361,407,407,407,368,368,367,368,367,408,408,368,407,408,367,367,367,408,408,368,360,445,446,525,525,525,525,526,565,566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,564,444,361,408,-1,-1,-1,-1,-1,-1
445,361,407,407,367,368,408,407,407,407,367,368,408,407,408,406,565,565,566,370,-1,-1,-1,564,565,484,486,525,525,525,525,484,485,485,444,445,445,445,361,408,368,368,407,368,367,367,368,408,367,368,368,408,368,367,406,485,486,565,565,565,565,566,370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,484,404,407,367,-1,-1,-1,-1,-1
485,444,361,407,368,368,408,407,367,367,407,360,445,445,445,446,370,-1,-1,-1,-1,-1,-1,-1,-1,524,526,565,565,565,565,524,525,525,484,485,485,485,404,368,367,367,367,407,408,408,408,367,368,407,407,368,408,408,406,525,526,370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,524,404,368,408,407,408,-1,-1,-1
525,484,404,367,367,368,368,367,407,407,368,406,485,485,485,486,-1,-1,-1,-1,-1,-1,-1,-1,-1,564,566,370,-1,-1,-1,564,565,565,524,525,525,525,444,445,445,445,361,368,368,408,407,407,408,407,368,367,408,408,406,565,566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,564,444,361,408,367,368,-1,-1,-1
565,524,444,361,407,407,408,368,360,445,445,446,525,525,525,526,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,564,565,565,565,484,485,485,485,404,407,368,367,407,407,408,360,445,445,445,445,446,370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,484,404,408,408,407,368,-1,-1
